"","long","lat","EVI","Bio9","Bio16"
"562",-75.6041666666667,9.47083333333333,3319,276,498
"563",-75.6041666666667,9.4625,5330,277,498
"564",-75.6208333333333,9.4375,5652,276,500
"565",-75.9208333333333,9.42916666666667,5850,275,561
"566",-75.9125,9.42916666666667,5042,276,559
"567",-75.8125,9.42916666666667,3058,277,542
"568",-75.8041666666667,9.42916666666667,5137,277,541
"569",-75.7958333333333,9.42916666666667,1687,277,539
"570",-75.6291666666667,9.42916666666667,5382,277,502
"571",-75.6208333333333,9.42916666666667,6134,276,500
"572",-75.9541666666667,9.42083333333333,4812,NA,NA
"573",-75.8958333333333,9.42083333333333,4724,276,560
"574",-75.8875,9.42083333333333,6005,276,559
"575",-75.8791666666667,9.42083333333333,4937,276,557
"576",-75.8708333333333,9.42083333333333,5426,276,556
"577",-75.8625,9.42083333333333,5678,276,554
"578",-75.8541666666667,9.42083333333333,6049,277,552
"579",-75.8458333333333,9.42083333333333,5847,276,551
"580",-75.8375,9.42083333333333,5774,277,549
"581",-75.8208333333333,9.42083333333333,5113,276,546
"582",-75.8041666666667,9.42083333333333,5504,277,542
"583",-75.6375,9.42083333333333,5221,277,502
"584",-75.6208333333333,9.42083333333333,4704,276,499
"585",-75.9541666666667,9.4125,3726,NA,NA
"586",-75.9458333333333,9.4125,5177,275,566
"587",-75.9375,9.4125,5259,275,566
"588",-75.9041666666667,9.4125,5575,276,563
"589",-75.8958333333333,9.4125,5981,275,561
"590",-75.8875,9.4125,5972,276,561
"591",-75.8791666666667,9.4125,5786,276,559
"592",-75.8708333333333,9.4125,5886,276,557
"593",-75.8625,9.4125,5696,276,556
"594",-75.8541666666667,9.4125,6099,277,553
"595",-75.7958333333333,9.4125,3778,NA,NA
"596",-75.7541666666667,9.4125,2316,277,530
"597",-75.6541666666667,9.4125,5238,277,505
"598",-75.8875,9.40416666666667,3309,276,561
"599",-75.8708333333333,9.40416666666667,6147,276,560
"600",-75.8625,9.40416666666667,6071,275,557
"601",-75.8541666666667,9.40416666666667,6208,277,554
"602",-75.8375,9.40416666666667,5624,277,552
"603",-75.8041666666667,9.40416666666667,1603,276,544
"604",-75.6541666666667,9.40416666666667,5620,276,506
"605",-76.1791666666667,9.39583333333333,3472,274,546
"606",-75.9458333333333,9.39583333333333,5450,276,569
"607",-75.8708333333333,9.39583333333333,6037,276,560
"608",-75.8625,9.39583333333333,5915,276,559
"609",-75.8458333333333,9.39583333333333,5052,277,555
"610",-75.8375,9.39583333333333,5852,277,554
"611",-75.8291666666667,9.39583333333333,2195,277,550
"612",-75.8208333333333,9.39583333333333,5137,277,549
"613",-75.8125,9.39583333333333,3960,277,547
"614",-75.8041666666667,9.39583333333333,4503,277,546
"615",-75.7958333333333,9.39583333333333,579,277,542
"616",-75.9625,9.3875,3924,275,570
"617",-75.9541666666667,9.3875,4382,276,571
"618",-75.8541666666667,9.3875,4960,275,559
"619",-75.8458333333333,9.3875,5200,276,557
"620",-75.8375,9.3875,5869,277,555
"621",-75.8291666666667,9.3875,5984,276,553
"622",-75.8208333333333,9.3875,5756,277,551
"623",-75.8041666666667,9.3875,4582,277,547
"624",-75.7875,9.3875,4045,277,541
"625",-75.9708333333333,9.37916666666667,3631,275,570
"626",-75.9625,9.37916666666667,5165,275,571
"627",-75.8791666666667,9.37916666666667,5336,276,565
"628",-75.8708333333333,9.37916666666667,2889,276,563
"629",-75.8625,9.37916666666667,5782,276,562
"630",-75.8541666666667,9.37916666666667,5226,276,560
"631",-75.8458333333333,9.37916666666667,4770,277,558
"632",-75.8375,9.37916666666667,5351,277,557
"633",-75.8208333333333,9.37916666666667,5010,277,552
"634",-75.8125,9.37916666666667,4932,277,550
"635",-75.8041666666667,9.37916666666667,4988,277,548
"636",-75.7958333333333,9.37916666666667,4962,277,545
"637",-75.9791666666667,9.37083333333333,5150,275,570
"638",-75.9708333333333,9.37083333333333,6276,276,572
"639",-75.8875,9.37083333333333,5887,276,566
"640",-75.8791666666667,9.37083333333333,4917,276,565
"641",-75.8708333333333,9.37083333333333,6052,276,563
"642",-75.8625,9.37083333333333,5925,277,562
"643",-75.8541666666667,9.37083333333333,5403,277,560
"644",-75.8458333333333,9.37083333333333,5482,277,560
"645",-75.8375,9.37083333333333,5752,277,558
"646",-75.8208333333333,9.37083333333333,5409,277,553
"647",-75.8041666666667,9.37083333333333,4134,277,548
"648",-75.9958333333333,9.3625,3657,275,568
"649",-75.8875,9.3625,6004,276,566
"650",-75.8791666666667,9.3625,5815,276,566
"651",-75.8708333333333,9.3625,4593,276,563
"652",-75.8625,9.3625,5235,276,563
"653",-75.8375,9.3625,5367,277,558
"654",-75.8291666666667,9.3625,5142,277,556
"655",-75.8208333333333,9.3625,5515,277,554
"656",-75.8791666666667,9.35416666666667,5754,277,566
"657",-75.8708333333333,9.35416666666667,5531,276,566
"658",-75.8625,9.35416666666667,5564,276,564
"659",-75.8541666666667,9.35416666666667,5409,276,563
"660",-75.8458333333333,9.35416666666667,4854,277,560
"661",-75.8375,9.35416666666667,5793,277,559
"662",-75.8708333333333,9.34583333333333,5643,276,565
"663",-75.8458333333333,9.34583333333333,5581,277,562
"664",-75.8875,9.3375,4972,277,564
"665",-75.8791666666667,9.3375,4656,276,565
"666",-75.8458333333333,9.3375,4199,277,562
"667",-75.8791666666667,9.32916666666667,5683,276,563
"668",-75.8708333333333,9.32916666666667,5517,276,565
"669",-75.8625,9.32916666666667,3276,276,565
"670",-76.9125,8.04583333333333,5395,265,818
"671",-76.8791666666667,8.0375,2360,266,814
"672",-76.8708333333333,8.0375,5804,266,812
"673",-76.8625,8.0375,5186,266,811
"674",-76.9208333333333,8.02916666666667,5322,NA,NA
"675",-76.8708333333333,8.02916666666667,6430,266,814
"676",-76.8625,8.02916666666667,6271,266,812
"677",-76.8541666666667,8.02916666666667,5641,NA,NA
"678",-76.9375,8.02083333333333,5416,267,827
"679",-76.9291666666667,8.02083333333333,5772,266,825
"680",-76.8625,8.02083333333333,1512,266,813
"681",-76.8458333333333,8.02083333333333,5620,NA,NA
"682",-76.9375,8.0125,5237,266,829
"683",-76.9291666666667,8.0125,5381,265,827
"684",-76.9458333333333,8.00416666666667,4571,266,832
"685",-76.9375,8.00416666666667,5551,266,831
"686",-76.9291666666667,8.00416666666667,4228,265,829
"687",-76.9458333333333,7.99583333333333,5283,266,834
"688",-76.9375,7.99583333333333,4609,267,832
"689",-76.9291666666667,7.99583333333333,5672,NA,NA
"690",-76.9208333333333,7.99583333333333,2745,NA,NA
"691",-76.9291666666667,7.97083333333333,4125,NA,NA
"692",-76.7375,7.95416666666667,6198,267,789
"693",-76.9208333333333,7.9125,5388,267,854
"694",-77.7541666666667,7.09583333333333,4328,267,1536
"695",-77.7458333333333,7.09583333333333,5570,267,1531
"696",-77.7375,7.09583333333333,5744,267,1526
"697",-77.7375,7.0875,5522,267,1527
"698",-77.7291666666667,7.07916666666667,5009,267,1524
"699",-77.7125,7.07916666666667,5385,267,1514
"700",-77.7208333333333,7.07083333333333,4660,267,1519
"701",-77.7125,7.07083333333333,5049,267,1515
"702",-77.7125,7.0625,5113,268,1515
"703",-77.7041666666667,7.0625,4345,268,1510
"704",-77.6958333333333,7.0625,5272,268,1504
"705",-77.6791666666667,7.04583333333333,5595,267,1499
"706",-77.4458333333333,6.7125,4608,269,1482
"707",-77.4958333333333,6.69583333333333,5100,268,1512
"708",-77.3625,6.0625,4959,264,1735
"709",-77.3625,6.05416666666667,2730,264,1734
"710",-77.3458333333333,6.0375,3316,264,1728
"711",-77.3458333333333,6.02083333333333,3271,264,1726
"712",-77.2708333333333,5.84583333333333,5717,263,1738
"713",-77.2708333333333,5.82916666666667,4456,263,1742
"714",-77.2541666666667,5.8125,4830,263,1741
"715",-77.2458333333333,5.8125,5055,263,1744
"716",-77.2458333333333,5.80416666666667,3779,264,1744
"717",-77.2458333333333,5.79583333333333,3243,264,1744
"718",-77.2375,5.79583333333333,4484,263,1749
"719",-77.2375,5.7875,4739,264,1750
"720",-77.2375,5.77916666666667,4310,264,1751
"721",-77.2291666666667,5.77916666666667,4441,264,1754
"722",-77.2375,5.77083333333333,4316,264,1752
"723",-77.2291666666667,5.77083333333333,3960,264,1755
"724",-77.2458333333333,5.75416666666667,4667,264,1753
"725",-77.2375,5.75416666666667,4126,264,1754
"726",-77.2458333333333,5.74583333333333,4120,263,1754
"727",-77.2375,5.74583333333333,4389,263,1756
"728",-77.2625,5.70416666666667,4985,263,1764
"729",-77.2791666666667,5.69583333333333,3651,264,1771
"730",-77.2708333333333,5.69583333333333,5426,263,1768
"731",-77.2708333333333,5.6875,4799,263,1773
"732",-77.3541666666667,5.60416666666667,5266,262,1824
"733",-77.3875,5.4625,5107,261,1901
"734",-77.3875,5.45416666666667,4975,261,1905
"735",-77.3791666666667,5.45416666666667,4629,261,1906
"736",-77.3875,5.44583333333333,5137,261,1909
"737",-77.3875,5.4375,5486,261,1915
"738",-77.3791666666667,5.4375,5162,261,1914
"739",-77.3791666666667,5.42916666666667,5206,261,1919
"740",-77.3791666666667,5.42083333333333,4684,261,1923
"741",-77.3875,5.40416666666667,5078,261,1932
"742",-77.3791666666667,5.40416666666667,4351,261,1932
"743",-77.3958333333333,5.39583333333333,5103,261,1935
"744",-77.3875,5.39583333333333,4609,261,1935
"745",-77.3791666666667,5.39583333333333,4986,261,1938
"746",-77.4041666666667,5.3875,5011,261,1938
"747",-77.3958333333333,5.3875,5065,261,1940
"748",-77.3958333333333,5.37916666666667,4950,261,1944
"749",-77.4041666666667,5.37083333333333,4277,261,1944
"750",-77.3958333333333,5.37083333333333,4890,261,1948
"751",-77.3958333333333,5.3625,5033,261,1952
"752",-77.3875,5.3625,4027,261,1953
"753",-77.3791666666667,5.3625,5005,261,1956
"754",-77.3875,5.35416666666667,4468,261,1958
"755",-77.3791666666667,5.35416666666667,4772,261,1960
"756",-77.3708333333333,5.35416666666667,4744,261,1960
"757",-77.3875,5.34583333333333,3539,261,1963
"758",-77.3791666666667,5.34583333333333,4450,261,1963
"759",-77.3708333333333,5.34583333333333,4570,261,1964
"760",-77.3958333333333,5.3375,4250,261,1961
"761",-77.3875,5.3375,4938,261,1968
"762",-77.3791666666667,5.3375,4946,261,1968
"763",-77.3875,5.32916666666667,5212,261,1972
"764",-77.3708333333333,5.32916666666667,4664,261,1974
"765",-77.3708333333333,5.32083333333333,5093,261,1979
"766",-77.3625,5.32083333333333,4732,261,1978
"767",-77.3708333333333,5.3125,4709,261,1981
"768",-77.3625,5.29583333333333,5036,261,1991
"769",-77.3791666666667,5.27083333333333,4325,261,2002
"770",-77.3708333333333,5.27083333333333,4095,261,2001
"771",-77.3625,5.27083333333333,4354,261,2005
"772",-77.3791666666667,5.25416666666667,4886,261,2009
"773",-77.3708333333333,5.25416666666667,4273,261,2011
"774",-77.3791666666667,5.24583333333333,4696,261,2013
"775",-77.3708333333333,5.24583333333333,3827,261,2014
"776",-77.3625,5.24583333333333,4355,261,2016
"777",-77.3625,5.1625,4948,261,2054
"778",-77.3708333333333,5.14583333333333,1083,NA,NA
"779",-77.3791666666667,5.1375,2692,261,2059
"780",-77.3708333333333,5.1375,4881,261,2062
"781",-77.3791666666667,5.12916666666667,4430,261,2062
"782",-77.3708333333333,5.12916666666667,3595,261,2064
"783",-77.3625,5.12916666666667,5080,261,2067
"784",-77.3625,5.12083333333333,3312,261,2070
"785",-77.3458333333333,5.12083333333333,4920,261,2075
"786",-77.3625,5.1125,5160,261,2073
"787",-77.3625,5.10416666666667,3322,261,2075
"788",-77.3458333333333,5.0875,5329,261,2085
"789",-77.3625,5.07916666666667,5316,260,2084
"790",-77.3541666666667,5.07916666666667,4995,260,2086
"791",-77.3708333333333,5.07083333333333,4169,260,2083
"792",-77.3291666666667,5.0625,5455,261,2097
"793",-77.3458333333333,5.05416666666667,4999,260,2096
"794",-77.3625,4.9375,5417,261,2114
"795",-77.3458333333333,4.9125,4100,261,2120
"796",-77.3458333333333,4.90416666666667,4061,261,2121
"797",-77.3375,4.89583333333333,3897,261,2124
"798",-77.3208333333333,4.89583333333333,5175,257,2129
"799",-77.3375,4.8875,4597,261,2124
"800",-77.3291666666667,4.87916666666667,4749,261,2127
"801",-77.3208333333333,4.87916666666667,5145,260,2128
"802",-77.3291666666667,4.87083333333333,4074,261,2127
"803",-77.3208333333333,4.87083333333333,5044,260,2128
"804",-77.3291666666667,4.8625,4063,261,2128
"805",-77.3208333333333,4.8625,3747,261,2129
"806",-77.3458333333333,4.85416666666667,5073,260,2128
"807",-77.3291666666667,4.85416666666667,2384,261,2130
"808",-77.3375,4.84583333333333,1927,261,2130
"809",-77.3291666666667,4.84583333333333,4451,261,2129
"810",-77.3208333333333,4.84583333333333,4022,261,2131
"811",-77.3125,4.84583333333333,3987,261,2130
"812",-77.3375,4.8375,3192,261,2130
"813",-77.3208333333333,4.8375,3458,260,2131
"814",-77.3041666666667,4.8375,4765,261,2131
"815",-77.3208333333333,4.82916666666667,4180,260,2133
"816",-77.3041666666667,4.82916666666667,4602,261,2133
"817",-77.2958333333333,4.82916666666667,4808,260,2132
"818",-77.3041666666667,4.82083333333333,4503,260,2133
"819",-77.2958333333333,4.82083333333333,4796,259,2133
"820",-77.3208333333333,4.8125,1751,261,2134
"821",-77.3208333333333,4.80416666666667,1991,261,2135
"822",-77.3291666666667,4.79583333333333,3509,261,2135
"823",-77.3208333333333,4.79583333333333,5211,260,2136
"824",-77.3291666666667,4.7875,4478,NA,NA
"825",-77.3208333333333,4.7875,5415,NA,NA
"826",-77.3041666666667,4.77083333333333,5623,261,2138
"827",-77.2958333333333,4.7625,5336,261,2137
"828",-77.3041666666667,4.7375,3153,261,2142
"829",-77.2625,4.72916666666667,4752,260,2136
"830",-77.3041666666667,4.72083333333333,4803,261,2144
"831",-77.2958333333333,4.7125,3869,261,2143
"832",-77.3041666666667,4.70416666666667,2623,261,2147
"833",-77.2958333333333,4.70416666666667,3936,261,2145
"834",-77.2875,4.70416666666667,4203,261,2144
"835",-77.2791666666667,4.70416666666667,4201,261,2143
"836",-77.3041666666667,4.69583333333333,2655,261,2149
"837",-77.2958333333333,4.69583333333333,4235,260,2146
"838",-77.2875,4.69583333333333,4135,261,2144
"839",-77.2958333333333,4.6875,4668,261,2148
"840",-77.2875,4.6875,4143,261,2147
"841",-77.2875,4.67916666666667,4350,261,2148
"842",-77.2791666666667,4.67916666666667,4466,261,2145
"843",-77.2958333333333,4.67083333333333,4529,261,2151
"844",-77.2791666666667,4.6625,4428,260,2149
"845",-77.3208333333333,4.65416666666667,4983,260,2158
"846",-77.2791666666667,4.65416666666667,5062,260,2149
"847",-77.3041666666667,4.64583333333333,2897,260,2159
"848",-77.2958333333333,4.64583333333333,4306,260,2156
"849",-77.2875,4.64583333333333,4215,260,2154
"850",-77.3041666666667,4.6375,4620,260,2160
"851",-77.2875,4.6375,4851,260,2157
"852",-77.3041666666667,4.6125,5390,260,2166
"853",-77.3125,4.5875,5546,260,2174
"854",-77.2958333333333,4.57083333333333,5615,260,2174
"855",-77.2875,4.57083333333333,5344,259,2172
"856",-77.3125,4.5625,4399,260,2184
"857",-77.3041666666667,4.55416666666667,5439,261,2184
"858",-77.3291666666667,4.54583333333333,5484,260,2192
"859",-77.3208333333333,4.54583333333333,5392,259,2189
"860",-77.3125,4.54583333333333,4797,260,2188
"861",-77.3125,4.5375,4274,260,2192
"862",-77.3208333333333,4.52916666666667,3124,261,2199
"863",-77.3125,4.52916666666667,4066,260,2195
"864",-77.3291666666667,4.52083333333333,91,260,2205
"865",-77.3291666666667,4.5125,5170,259,2202
"866",-77.3375,4.49583333333333,3473,260,2214
"867",-77.3375,4.4875,4270,259,2215
"868",-77.3208333333333,4.47916666666667,5044,259,2216
"869",-77.3125,4.44583333333333,4743,258,2221
"870",-77.3375,4.4375,4881,260,2237
"871",-77.3458333333333,4.42083333333333,3061,260,2248
"872",-77.3375,4.42083333333333,4925,259,2244
"873",-77.3625,4.39583333333333,5294,259,2257
"874",-77.3625,4.3875,5063,260,2263
"875",-77.3625,4.37916666666667,5145,259,2267
"876",-77.3625,4.37083333333333,4773,259,2272
"877",-77.4041666666667,4.35416666666667,258,260,2289
"878",-77.4125,4.3375,2216,259,2294
"879",-77.4291666666667,4.3125,5489,259,2311
"880",-77.4375,4.30416666666667,684,NA,NA
"881",-77.4208333333333,4.30416666666667,4065,259,2318
"882",-77.4125,4.30416666666667,3615,259,2320
"883",-77.4458333333333,4.29583333333333,5334,259,2317
"884",-77.5041666666667,4.2875,1868,259,2309
"885",-77.4958333333333,4.2875,2822,259,2313
"886",-77.5125,4.27916666666667,2286,259,2312
"887",-77.4958333333333,4.27916666666667,3982,259,2317
"888",-77.5125,4.27083333333333,4786,259,2317
"889",-77.5041666666667,4.27083333333333,4973,259,2318
"890",-77.4625,4.27083333333333,419,260,2334
"891",-77.4541666666667,4.27083333333333,5216,259,2334
"892",-77.5041666666667,4.2625,4141,259,2321
"893",-77.4958333333333,4.2625,821,259,2324
"894",-77.4958333333333,4.25416666666667,3469,259,2328
"895",-77.4875,4.25416666666667,439,259,2331
"896",-77.4791666666667,4.25416666666667,4293,258,2328
"897",-77.4708333333333,4.25416666666667,4557,259,2336
"898",-77.4625,4.25416666666667,5160,259,2337
"899",-77.4541666666667,4.25416666666667,4886,259,2339
"900",-77.5041666666667,4.24583333333333,4289,259,2329
"901",-77.4958333333333,4.24583333333333,4929,258,2330
"902",-77.4875,4.24583333333333,3974,259,2336
"903",-77.4791666666667,4.24583333333333,1388,259,2338
"904",-77.5208333333333,4.2375,5183,258,2325
"905",-77.4958333333333,4.2375,4535,259,2337
"906",-77.5208333333333,4.22916666666667,5173,258,2331
"907",-77.5125,4.22916666666667,4328,258,2334
"908",-77.5041666666667,4.22916666666667,4625,258,2337
"909",-77.4875,4.22916666666667,4617,259,2345
"910",-77.4958333333333,4.22083333333333,4871,NA,NA
"911",-77.4875,4.22083333333333,4757,259,2352
"912",-77.4875,4.2125,3052,259,2357
"913",-77.5125,4.20416666666667,4385,258,2348
"914",-77.5041666666667,4.20416666666667,781,259,2356
"915",-77.4958333333333,4.20416666666667,1561,259,2357
"916",-77.4958333333333,4.19583333333333,4028,259,2361
"917",-77.5125,4.17083333333333,4618,259,2364
"918",-77.5041666666667,4.17083333333333,3813,259,2368
"919",-77.4958333333333,4.15416666666667,4535,NA,NA
"920",-77.1958333333333,4.12083333333333,4293,259,2484
"921",-77.2708333333333,4.1125,4504,259,2491
"922",-77.2291666666667,4.1125,5366,259,2493
"923",-77.2041666666667,4.10416666666667,5375,260,2521
"924",-77.2625,4.09583333333333,3420,260,2523
"925",-77.2125,4.09583333333333,4998,259,2529
"926",-77.2041666666667,4.09583333333333,4871,260,2526
"927",-77.4625,4.0875,5110,260,2437
"928",-77.4208333333333,4.0875,5819,260,2456
"929",-77.2708333333333,4.0875,5130,NA,NA
"930",-77.2625,4.0875,5168,260,2524
"931",-77.2375,4.0875,4154,261,2538
"932",-77.2041666666667,4.0875,3994,261,2538
"933",-77.2875,4.07916666666667,5109,258,2496
"934",-77.2541666666667,4.07916666666667,5024,NA,NA
"935",-77.2291666666667,4.07916666666667,1905,261,2549
"936",-77.2208333333333,4.07916666666667,4880,260,2541
"937",-77.2125,4.07916666666667,2952,261,2544
"938",-77.1958333333333,4.07916666666667,4867,260,2536
"939",-77.2625,4.07083333333333,4442,NA,NA
"940",-77.1875,4.0625,5134,259,2520
"941",-77.4125,4.05416666666667,5245,259,2475
"942",-77.4208333333333,4.04583333333333,1067,261,2486
"943",-77.4041666666667,4.04583333333333,5110,260,2488
"944",-77.2958333333333,3.97083333333333,3285,261,2576
"945",-77.2875,3.9625,3808,261,2579
"946",-77.0291666666667,3.92083333333333,4887,263,2430
"947",-77.0375,3.9125,3741,NA,NA
"948",-77.1041666666667,3.90416666666667,2851,263,2564
"949",-77.0375,3.90416666666667,3141,264,2454
"950",-77.1041666666667,3.89583333333333,2647,262,2558
"951",-77.0458333333333,3.89583333333333,39,264,2475
"952",-77.0458333333333,3.8875,2829,264,2474
"953",-77.0375,3.8875,594,264,2451
"954",-77.0291666666667,3.8875,1857,264,2427
"955",-77.0208333333333,3.8875,3152,264,2399
"956",-77.1458333333333,3.87916666666667,4152,262,2584
"957",-77.0625,3.87916666666667,1622,264,2511
"958",-77.0375,3.87916666666667,1335,264,2446
"959",-77.0291666666667,3.87916666666667,1757,264,2423
"960",-77.0208333333333,3.87916666666667,2107,264,2395
"961",-77.0875,3.85416666666667,5499,264,2526
"962",-77.0875,3.84583333333333,5259,263,2522
"963",-77.0791666666667,3.84583333333333,5186,264,2509
"964",-77.0708333333333,3.84583333333333,5128,264,2496
"965",-77.0625,3.84583333333333,4426,264,2480
"966",-77.0958333333333,3.8375,4848,263,2526
"967",-77.0791666666667,3.8375,4893,264,2503
"968",-77.0708333333333,3.8375,4677,264,2491
"969",-77.0625,3.8375,5087,264,2474
"970",-77.1041666666667,3.82916666666667,5272,263,2534
"971",-77.0958333333333,3.82916666666667,4942,263,2522
